time,mag,cdi,mmi,dmin,place,earthquakeType,alert,sig,tsunami,longitude,latitude,depth,country
2022-12-30,1.28,,,7.543808,"5 km N of Enumclaw, Washington",earthquake,,25,0,-121.99716666666667,47.25566666666667,16.58,Washington
2022-12-30,0.8,,,8.48734,"37 km SSE of Denali National Park, Alaska",earthquake,,10,0,-151.3496,63.2482,10.2,Alaska
2022-12-30,0.73,,,8.48734,"86 km NNW of Karluk, Alaska",earthquake,,0,0,-155.135333333333,58.2535,2.01,Alaska
2022-12-30,2.0,,,8.48734,"59 km SE of Akutan, Alaska",earthquake,,62,0,-165.1594,53.7451,89.3,Alaska
2022-12-30,1.8,,,8.48734,"104 km SSW of False Pass, Alaska",earthquake,,50,0,-164.0211,53.9822,25.5,Alaska
2022-12-30,1.8,,,8.48734,"22 km ESE of Unalaska, Alaska",earthquake,,50,0,-166.2015,53.8252,86.0,Alaska
2022-12-30,2.77,2.2,,30.62448,"14 km N of Hatillo, Puerto Rico",earthquake,,118,0,-66.8101666666667,18.6183333333333,71.25,Puerto Rico
2022-12-30,1.11,,,8.48734,"12 km W of Akutan, Alaska",earthquake,,0,0,-165.967166666667,54.152,1.42,Alaska
2022-12-30,1.2,,,8.48734,Southern Alaska,earthquake,,22,0,-151.3316,61.5069,13.1,Southern Alaska
2022-12-30,2.9,,,8.48734,"24 km SE of Kongiganak, Alaska",earthquake,,129,0,-162.5468,59.8194,8.7,Alaska
2022-12-30,1.4,,,8.48734,"81 km E of Cantwell, Alaska",earthquake,,30,0,-147.3307,63.5004,73.6,Alaska
2022-12-30,1.5,2.2,,5.842448,"7km ESE of Willits, CA",earthquake,,35,0,-123.2755,39.39,0.08,CA
2022-12-30,2.2,,,8.48734,"62 km W of Salamatof, Alaska",earthquake,,74,0,-152.4584,60.6887,121.2,Alaska
2022-12-30,0.08,,,8.48734,"61 km ENE of Pedro Bay, Alaska",earthquake,,0,0,-153.117166666667,60.0293333333333,1.36,Alaska
2022-12-30,0.23,,,8.48734,Alaska Peninsula,earthquake,,0,0,-155.114166666667,58.214,4.23,Alaska Peninsula
2022-12-30,0.9,,,8.48734,"12 km W of Akutan, Alaska",earthquake,,0,0,-165.9705,54.1555,1.7,Alaska
2022-12-30,4.6,,,4118.403200000001,Easter Island region,earthquake,,326,0,-114.8537,-26.5056,10.0,Easter Island region
2022-12-30,1.0,,,8.48734,"60 km S of Alcan Border, Alaska",earthquake,,15,0,-141.2982,62.1347,1.3,Alaska
2022-12-30,1.4,,,8.48734,"29 km NE of Sterling, Alaska",earthquake,,30,0,-150.3198,60.6864,43.6,Alaska
2022-12-30,1.8,,,4.046568,"4km WNW of Devore, CA",earthquake,,50,0,-117.4381667,34.2365,4.78,CA
2022-12-30,2.19,,,7.173512,Puerto Rico region,earthquake,,74,0,-66.9468333333333,17.97,6.41,Puerto Rico region
2022-12-30,2.0,,,8.48734,"70 km ESE of Sand Point, Alaska",earthquake,,62,0,-159.4786,55.0948,13.2,Alaska
2022-12-30,4.3,,,125.3224,"23 km ESE of Palora, Ecuador",earthquake,,284,0,-77.7617,-1.7451,182.543,Ecuador
2022-12-30,1.1,,,1.283248,"7km W of Cobb, CA",earthquake,,19,0,-122.8040009,38.8339996,2.08,CA
2022-12-30,2.6,,,8.48734,"29 km WNW of Willow, Alaska",earthquake,,104,0,-150.477,61.8745,62.4,Alaska
2022-12-30,2.5,,,8.48734,"57 km S of Alcan Border, Alaska",earthquake,,96,0,-141.2766,62.1608,1.3,Alaska
2022-12-30,2.0,,,8.48734,"71 km ESE of Sand Point, Alaska",earthquake,,62,0,-159.4789,55.0698,13.6,Alaska
2022-12-30,3.0,,,37.58560000000001,"Rat Islands, Aleutian Islands, Alaska",earthquake,,138,0,178.665,51.6229,71.451,Alaska
2022-12-31,1.8,,,8.48734,"63 km SE of Denali National Park, Alaska",earthquake,,50,0,-150.9841,63.0824,127.9,Alaska
2022-12-31,1.2,,,8.48734,"23 km W of Petersville, Alaska",earthquake,,22,0,-151.2086,62.4673,79.3,Alaska
2022-12-31,0.56,,,14.38928,"4km ENE of Aguanga, CA",earthquake,,5,0,-116.8235,33.4576667,13.93,CA
2022-12-31,1.2,,,8.48734,"28 km S of Susitna, Alaska",earthquake,,22,0,-150.515,61.291,31.5,Alaska
2022-12-31,0.19,,,8.48734,"86 km NW of Karluk, Alaska",earthquake,,1,0,-155.388666666667,58.168,2.4,Alaska
2022-12-31,2.35,,,10.987672,"10 km SSE of Indios, Puerto Rico",earthquake,,85,0,-66.7741666666667,17.9135,6.04,Puerto Rico
2022-12-31,1.1,,,8.48734,"45 km SE of Denali National Park, Alaska",earthquake,,19,0,-151.1419,63.2313,13.7,Alaska
2022-12-31,1.53,,,8.48734,"4 km SW of Volcano, Hawaii",earthquake,,36,0,-155.2645,19.4135,2.85,Hawaii
2022-12-31,0.35,,,13.911119999999999,"12km NW of Warner Springs, CA",earthquake,,2,0,-116.7095,33.3688333,8.65,CA
2022-12-31,4.3,,,402.87760000000003,"eastern New Guinea region, Papua New Guinea",earthquake,,284,0,147.9139,-5.8362,91.47,Papua New Guinea
2022-12-31,0.87,,,8.48734,"19 km WSW of Adak, Alaska",earthquake,,12,0,-176.9045,51.837,1.8,Alaska
2022-12-31,0.9,,,8.48734,"25 km SSE of Susitna North, Alaska",earthquake,,12,0,-149.7241,61.9416,19.1,Alaska
2022-12-31,1.5,,,8.48734,"18 km WNW of Willow, Alaska",earthquake,,35,0,-150.3665,61.7973,13.6,Alaska
2022-12-31,1.21,,,5.086288000000001,"4km NNW of Lake Henshaw, CA",earthquake,,23,0,-116.7831667,33.277,10.39,CA
2022-12-31,2.0,,,8.48734,"46 km NW of Tatitlek, Alaska",earthquake,,62,0,-147.2983,61.1593,0.8,Alaska
2022-12-31,2.1,,,8.48734,"85 km SSE of Sand Point, Alaska",earthquake,,68,0,-159.9233,54.6399,20.2,Alaska
2022-12-31,0.37,,,8.48734,"86 km NNW of Karluk, Alaska",earthquake,,0,0,-155.178166666667,58.2423333333333,3.54,Alaska
2022-12-31,4.8,,,349.5016,Fiji region,earthquake,,354,0,-178.1604,-19.6814,582.1,Fiji region
2022-12-31,2.61,2.7,,0.0,"6 km ENE of Meridian, Oklahoma",earthquake,,106,0,-97.18883333,35.85383333,7.51,Oklahoma
2022-12-31,1.3,,,8.48734,"39 km WSW of Petersville, Alaska",earthquake,,26,0,-151.5127,62.4252,87.9,Alaska
2022-12-31,1.0,,,8.48734,"17 km SSE of Tyonek, Alaska",earthquake,,15,0,-151.0341,60.9188,17.3,Alaska
2022-12-31,2.0,,,8.48734,"97 km S of False Pass, Alaska",earthquake,,62,0,-163.3995,53.9798,25.6,Alaska
2022-12-31,1.3,,,8.48734,"109 km NW of Yakutat, Alaska",earthquake,,26,0,-141.0393,60.271,16.4,Alaska
2022-12-31,1.3,,,8.48734,"28 km WNW of Willow, Alaska",earthquake,,26,0,-150.5714,61.8053,55.6,Alaska
2022-12-31,2.05,,,20.505280000000003,"19 km SSW of Guánica, Puerto Rico",earthquake,,65,0,-66.9446666666667,17.8005,13.84,Puerto Rico
2022-12-31,0.22,,,8.48734,"7 km SW of Volcano, Hawaii",earthquake,,1,0,-155.2875,19.403,0.87,Hawaii
2022-12-31,1.14,,,1.415576,"3km NE of The Geysers, CA",earthquake,,20,0,-122.7276688,38.7938347,2.39,CA
2022-12-31,2.9,,,82.5104,"71 km SSW of Atka, Alaska",earthquake,,129,0,-174.7506,51.6516,35.0,Alaska
2022-12-31,4.2,,,881.26,Reykjanes Ridge,earthquake,,271,0,-35.318,55.3011,10.0,Reykjanes Ridge
2022-12-31,1.33,,,8.48734,"6 km SW of Volcano, Hawaii",earthquake,,27,0,-155.2815,19.4101666666667,0.78,Hawaii
2022-12-31,1.31,1.0,,0.632172,"5km WNW of Borrego Springs, CA",earthquake,,26,0,-116.4233333,33.2658333,4.47,CA
2022-12-31,1.0,,,8.48734,"58 km NNE of Petersville, Alaska",earthquake,,15,0,-150.4992,63.007,12.9,Alaska
2022-12-31,2.76,3.3,,3.90312,"6km WNW of Allendale, CA",earthquake,,143,0,-122.015,38.4573333,18.5,CA
2022-12-31,2.1,,,8.48734,"228 km WSW of Adak, Alaska",earthquake,,68,0,-179.7115,51.1351,19.1,Alaska
2022-12-31,1.23,2.0,,4.451336,"6km WNW of Hartley, CA",earthquake,,23,0,-122.011,38.4356667,16.89,CA
2022-12-31,1.2,,,7.0056,,earthquake,,22,0,-117.8988,38.1802,4.5,
2022-12-31,2.64,2.2,,4.95952,"6km SW of Ferndale, CA",earthquake,,108,0,-124.3166667,40.5391667,17.7,CA
2022-12-31,2.1,,,8.48734,"43 km NE of Pedro Bay, Alaska",earthquake,,68,0,-153.4633,60.0101,145.0,Alaska
2022-12-31,1.1,,,8.48734,"47 km NNW of Paxson, Alaska",earthquake,,19,0,-146.0758,63.4601,8.9,Alaska
2022-12-31,0.56,,,0.6812112,"8km WNW of The Geysers, CA",earthquake,,5,0,-122.8310013,38.8148346,1.52,CA
2022-12-31,2.2,,,8.48734,"267 km ENE of Kaktovik, Alaska",earthquake,,74,0,-136.9028,71.0013,24.1,Alaska
2022-12-31,1.40999997,,,8.48734,"5 km WSW of Volcano, Hawaii",earthquake,,31,0,-155.283333333333,19.4173333333333,0.19,Hawaii
2022-12-31,0.69,,,8.1732,"11km SSE of Lucerne Valley, CA",earthquake,,7,0,-116.9158333,34.3555,8.3,CA
2022-12-31,0.51,,,8.48734,"4 km SW of Volcano, Hawaii",earthquake,,4,0,-155.263,19.4161666666667,1.16,Hawaii
2022-12-31,0.76,,,0.12465520000000001,"7km NW of The Geysers, CA",earthquake,,9,0,-122.8088303,38.822834,1.19,CA
2022-12-31,0.74,1.0,,12.632320000000002,"13km SW of Borrego Springs, CA",earthquake,,8,0,-116.459,33.1598333,9.53,CA
2022-12-31,1.18,,,8.954936,"11km SSE of Lucerne Valley, CA",earthquake,,21,0,-116.9243333,34.3558333,5.32,CA
2022-12-31,1.5,,,8.48734,northern Alaska,earthquake,,35,0,-146.3085,69.1256,15.4,northern Alaska
2022-12-31,4.14,4.8,4.605,8.218792,"16km N of Borrego Springs, CA",earthquake,green,744,0,-116.3933333,33.3975,3.88,CA
2022-12-31,1.1,,,8.48734,"22 km WSW of Point MacKenzie, Alaska",earthquake,,19,0,-150.348,61.2597,16.7,Alaska
2022-12-31,0.73,,,8.48734,"13 km SSW of Volcano, Hawaii",earthquake,,8,0,-155.303833333333,19.3396666666667,2.36,Hawaii
2022-12-31,1.23,1.0,,8.365576,"16km N of Borrego Springs, CA",earthquake,,23,0,-116.379,33.4015,6.38,CA
2022-12-31,1.07,,,20.01207294976,Oklahoma,earthquake,,18,0,-97.05483333,35.04983333,14.76,Oklahoma
2022-12-31,1.08,,,8.423399999999999,"16km N of Borrego Springs, CA",earthquake,,18,0,-116.387,33.4008333,3.78,CA
2022-12-31,1.3,,,8.48734,"4 km SSW of Houston, Alaska",earthquake,,26,0,-149.8457,61.5958,52.6,Alaska
2022-12-31,1.5,2.0,,8.477888,"16km N of Borrego Springs, CA",earthquake,,35,0,-116.3733333,33.403,4.75,CA
2022-12-31,1.27,1.0,,8.47344,"16km N of Borrego Springs, CA",earthquake,,25,0,-116.3885,33.401,2.53,CA
2022-12-31,1.0,,,8.48734,"86 km NW of Karluk, Alaska",earthquake,,15,0,-155.3667,58.1718,5.0,Alaska
2022-12-31,2.1,,,9.024992,"10km SSE of Lucerne Valley, CA",earthquake,,68,0,-116.925,34.3566667,4.29,CA
2022-12-31,1.8,,,8.48734,"72 km NNW of Karluk, Alaska",earthquake,,50,0,-154.7503,58.1972,27.3,Alaska
2022-12-31,0.16,,,1.8792799999999998,"6km NE of Anza, CA",earthquake,,0,0,-116.6245,33.5828333,15.49,CA
2022-12-31,0.8,,,8.793696,"11km SSE of Lucerne Valley, CA",earthquake,,10,0,-116.9225,34.3565,6.82,CA
2022-12-31,1.3,,,8.48734,"60 km NNW of Skwentna, Alaska",earthquake,,26,0,-151.9686,62.4682,106.6,Alaska
2022-12-31,1.68,,,8.48734,"4 km SW of Volcano, Hawaii",earthquake,,43,0,-155.263166666667,19.4176666666667,1.72,Hawaii
2022-12-31,2.0,,,8.48734,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,62,0,-178.539,51.5584,67.2,Alaska
2022-12-31,1.5,,,8.48734,"17 km NE of Girdwood, Alaska",earthquake,,35,0,-148.9073,61.0322,15.4,Alaska
2022-12-31,1.9,,,8.48734,"40 km SE of Adak, Alaska",earthquake,,56,0,-176.1476,51.6718,59.4,Alaska
2022-12-31,1.2,,,8.48734,"15 km NNE of Valdez, Alaska",earthquake,,22,0,-146.2817,61.2674,30.0,Alaska
2022-12-31,1.1,,,8.48734,"36 km SE of Denali National Park, Alaska",earthquake,,19,0,-151.202,63.3084,14.5,Alaska
2022-12-31,4.2,,,381.0824,"53 km E of Lospalos, Timor Leste",earthquake,,271,0,127.4768,-8.4428,31.085,Timor Leste
2022-12-31,0.94,,,1.342184,"8km NW of The Geysers, CA",earthquake,,14,0,-122.8174973,38.8339996,1.38,CA
2022-12-31,1.7,,,8.48734,"55 km W of Salamatof, Alaska",earthquake,,44,0,-152.3368,60.6215,94.6,Alaska
2022-12-31,3.47,3.4,3.586,8.723640000000001,"11km SSE of Lucerne Valley, CA",earthquake,,222,0,-116.9218333,34.3556667,4.73,CA
2022-12-31,1.66,1.0,,8.891552,"11km SSE of Lucerne Valley, CA",earthquake,,42,0,-116.9238333,34.354,5.03,CA
2022-12-31,1.92,1.0,,8.75144,"11km SSE of Lucerne Valley, CA",earthquake,,57,0,-116.9223333,34.3536667,4.46,CA
2022-12-31,1.09,1.0,,8.762559999999999,"11km SSE of Lucerne Valley, CA",earthquake,,18,0,-116.9223333,34.355,4.76,CA
2022-12-31,1.7,,,8.48734,"39 km WNW of Nikiski, Alaska",earthquake,,44,0,-151.9935,60.7882,81.9,Alaska
2022-12-31,1.06,,,8.2844,"10km SSE of Lucerne Valley, CA",earthquake,,17,0,-116.9165,34.3591667,5.48,CA
2022-12-31,2.26,2.0,,8.85708,"10km SSE of Lucerne Valley, CA",earthquake,,79,0,-116.9231667,34.3566667,4.93,CA
2022-12-31,1.16,,,8.683608000000001,"11km SSE of Lucerne Valley, CA",earthquake,,21,0,-116.9213333,34.3561667,5.16,CA
2022-12-31,0.24,,,8.48734,,earthquake,,0,0,-155.322,58.1825,0.24,
2022-12-31,1.4,,,8.48734,Central Alaska,earthquake,,30,0,-150.9046,63.1104,126.2,Central Alaska
2022-12-31,1.98,2.7,,1.924872,"3km NNE of Fremont, CA",earthquake,,65,0,-121.9718333,37.5703333,4.05,CA
2022-12-31,0.19,,,8.48734,"86 km NW of Karluk, Alaska",earthquake,,0,0,-155.354,58.1823333333333,1.77,Alaska
2022-12-31,1.98,,,1.3699839999999999,"1km NE of Pinnacles, CA",earthquake,,60,0,-121.134,36.5403333,8.97,CA
2022-12-31,0.33,,,8.48734,"85 km NNW of Karluk, Alaska",earthquake,,0,0,-155.088,58.2573333333333,5.03,Alaska
2022-12-31,1.96000004,,,8.48734,"1 km SW of P?hala, Hawaii",earthquake,,59,0,-155.489669799805,19.1883335113525,30.5900001525879,Hawaii
2022-12-31,0.5,,,8.48734,,earthquake,,4,0,-155.2765,19.4095,0.77,
2022-12-31,0.29,,,0.7646112,"7km WNW of Cobb, CA",earthquake,,1,0,-122.7990036,38.8371658,1.69,CA
2022-12-31,2.1,,,8.48734,"132 km SE of Akutan, Alaska",earthquake,,68,0,-164.578,53.1784,31.2,Alaska
2022-12-31,0.28,,,8.48734,"90 km N of Karluk, Alaska",earthquake,,1,0,-154.581,58.378,3.83,Alaska
2022-12-31,0.28,,,8.48734,"Island of Hawaii, Hawaii",earthquake,,1,0,-155.274833333333,19.41,0.31,Hawaii
2022-12-31,0.98,,,1.7958800000000001,"14km NW of Parkfield, CA",earthquake,,15,0,-120.5383333,35.9865,1.57,CA
2022-12-31,0.49,,,8.48734,"4 km SW of Volcano, Hawaii",earthquake,,4,0,-155.261666666667,19.4145,1.63,Hawaii
2022-12-31,1.65,,,8.48734,"7 km SW of Volcano, Hawaii",earthquake,,42,0,-155.2895,19.403,0.94,Hawaii
2022-12-31,1.1,,,8.48734,"30 km NW of Susitna, Alaska",earthquake,,19,0,-150.9794,61.6985,63.5,Alaska
2022-12-31,1.1,,,0.4156656,"2km ENE of The Geysers, CA",earthquake,,19,0,-122.7334976,38.7859993,1.69,CA
2022-12-31,1.38,,,5.366512,"7 km ESE of Trumann, Arkansas",earthquake,,29,0,-90.4368333333333,35.6398333333333,0.1,Arkansas
2022-12-31,0.73,,,8.48734,"Fox Islands, Aleutian Islands, Alaska",earthquake,,8,0,-166.453166666667,53.9165,9.55,Alaska
2022-12-31,0.77,,,2.0705440000000004,"8km NW of The Geysers, CA",earthquake,,9,0,-122.8118362,38.8303337,2.0,CA
2022-12-31,1.5,,,8.48734,"7 km NNE of Karluk, Alaska",earthquake,,35,0,-154.3861,57.6282,31.3,Alaska
2022-12-31,0.29,,,0.8692504,"3km NW of The Geysers, CA",earthquake,,1,0,-122.7809982,38.7988319,3.09,CA
2022-12-31,0.27,,,8.48734,"6 km WSW of Volcano, Hawaii",earthquake,,1,0,-155.283166666667,19.4135,1.32,Hawaii
2022-12-31,1.3,,,8.48734,"69 km N of Petersville, Alaska",earthquake,,26,0,-150.598,63.1137,123.3,Alaska
2022-12-31,1.7,,,8.48734,"15 km NW of Larsen Bay, Alaska",earthquake,,44,0,-154.183,57.6249,30.5,Alaska
2022-12-31,4.5,,,244.97359999999998,"103 km S of Yudomari, Japan",earthquake,,312,0,130.4746,29.2989,35.861,Japan
2022-12-31,3.04,2.7,3.616,8.48734,"1 km SW of P?hala, Hawaii",earthquake,,142,0,-155.487503051758,19.1935005187988,31.8400001525879,Hawaii
2022-12-31,0.06,,,8.48734,"81 km NNW of Karluk, Alaska",earthquake,,0,0,-155.150833333333,58.205,1.2,Alaska
2022-12-31,0.26,,,8.48734,"81 km NNW of Karluk, Alaska",earthquake,,1,0,-155.080666666667,58.2223333333333,3.49,Alaska
2022-12-31,1.3,,,8.48734,Central Alaska,earthquake,,26,0,-150.9792,62.1416,65.0,Central Alaska
2022-12-31,1.9,,,8.48734,"43 km ENE of Pedro Bay, Alaska",earthquake,,56,0,-153.3612,59.8873,114.6,Alaska
2022-12-31,1.09,,,0.6957784,"2km NNW of The Geysers, CA",earthquake,,18,0,-122.764,38.7953333,0.48,CA
2022-12-31,0.57,,,8.48734,"5 km SW of Volcano, Hawaii",earthquake,,5,0,-155.266666666667,19.3996666666667,1.78,Hawaii
2022-12-31,4.0,,,626.2784,,earthquake,,246,0,146.1845,19.1089,89.055,
2022-12-31,5.1,3.8,,75.72720000000001,"71 km S of Calama, Chile",earthquake,,404,0,-68.8988,-23.1061,96.289,Chile
2022-12-31,1.2,,,8.48734,"51 km SSW of Beaver, Alaska",earthquake,,22,0,-147.6234,65.9073,9.2,Alaska
2022-12-31,1.8,,,8.48734,Central Alaska,earthquake,,50,0,-148.7666,63.8454,12.2,Central Alaska
2022-12-31,1.2,,,8.48734,"22 km W of Petersville, Alaska",earthquake,,22,0,-151.2012,62.5079,86.8,Alaska
2022-12-31,0.49,,,8.48734,"5 km SW of Volcano, Hawaii",earthquake,,4,0,-155.270833333333,19.4033333333333,0.49,Hawaii
2022-12-31,0.25,,,8.48734,"6 km SW of Volcano, Hawaii",earthquake,,1,0,-155.283166666667,19.4021666666667,1.18,Hawaii
2022-12-31,1.87,,,8.48734,"Island of Hawaii, Hawaii",earthquake,,54,0,-155.079,19.7798333333333,44.45,Hawaii
2022-12-31,1.14,,,5.912504,"10km NW of Garnet, CA",earthquake,,20,0,-116.636,33.9583333,15.25,CA
2022-12-31,1.46,,,8.48734,"5 km SW of Volcano, Hawaii",earthquake,,33,0,-155.267,19.408,1.49,Hawaii
2022-12-31,0.99,,,8.48734,,earthquake,,15,0,-155.276833333333,19.4133333333333,0.6,
2022-12-31,1.71,,,8.48734,"4 km SSE of P?hala, Hawaii",earthquake,,45,0,-155.469665527344,19.16233253479,29.6499996185303,Hawaii
2022-12-31,1.1,,,8.48734,"6 km NNW of Houston, Alaska",earthquake,,19,0,-149.8763,61.6836,57.9,Alaska
2022-12-31,0.96,,,8.48734,"Island of Hawaii, Hawaii",earthquake,,14,0,-155.275166666667,19.4118333333333,1.23,Hawaii
2022-12-31,0.41,,,8.48734,"4 km SW of Volcano, Hawaii",earthquake,,3,0,-155.267,19.4128333333333,1.4,Hawaii
2022-12-31,2.5,,,8.48734,"159 km N of Diomede, Alaska",earthquake,,96,0,-169.5751,67.1636,20.4,Alaska
2022-12-31,4.2,4.3,,92.7408,"1 km SSE of Turre, Spain",earthquake,,275,0,-1.8845,37.1379,9.693,Spain
2022-12-31,2.53999996,,,8.48734,"7 km ENE of P?hala, Hawaii",earthquake,,99,0,-155.415496826172,19.22483253479,33.0699996948242,Hawaii
2022-12-31,1.2,,,8.48734,"94 km NW of Yakutat, Alaska",earthquake,,22,0,-140.6891,60.2435,23.7,Alaska
2022-12-31,1.3,,,8.631344,"23km ESE of Little Lake, CA",earthquake,,26,0,-117.669,35.8673333,7.26,CA
2022-12-31,0.43,,,8.48734,"4 km SW of Volcano, Hawaii",earthquake,,3,0,-155.265333333333,19.4136666666667,1.24,Hawaii
2022-12-31,1.6,,,8.48734,"4 km NNW of Nikiski, Alaska",earthquake,,39,0,-151.3074,60.7286,58.8,Alaska
2022-12-31,0.31,,,8.48734,"85 km NW of Karluk, Alaska",earthquake,,0,0,-155.324166666667,58.1793333333333,1.69,Alaska
2022-12-31,1.95000005,,,8.48734,"8 km ENE of P?hala, Hawaii",earthquake,,59,0,-155.410995483398,19.236499786377,34.4500007629395,Hawaii
2022-12-31,1.04,0.0,,1.0271544000000001,"2km E of The Geysers, CA",earthquake,,17,0,-122.7279968,38.7770004,1.02,CA
2022-12-31,0.78,,,13.75544,"14km NE of Julian, CA",earthquake,,9,0,-116.4771667,33.1525,14.36,CA
2022-12-31,2.98,2.0,,4.585888,"5 km N of San Germán, Puerto Rico",earthquake,,137,0,-67.0433333333333,18.1328333333333,16.8,Puerto Rico
2022-12-31,2.0,,,8.48734,"27 km W of Aleneva, Alaska",earthquake,,62,0,-153.3802,58.0506,54.8,Alaska
2022-12-31,1.0,,,8.48734,"71 km WNW of Petersville, Alaska",earthquake,,15,0,-152.1234,62.6531,7.8,Alaska
2022-12-31,2.75,,,73.85904000000001,"74 km NNE of Cruz Bay, U.S. Virgin Islands",earthquake,,116,0,-64.4898333333333,18.9428333333333,23.39,U.S. Virgin Islands
2022-12-31,1.6,,,8.48734,"67 km WSW of Salamatof, Alaska",earthquake,,39,0,-152.5227,60.5,104.3,Alaska
2022-12-31,0.02,,,2.020504,"14km NW of Parkfield, CA",earthquake,,0,0,-120.5393333,35.9896667,2.63,CA
2022-12-31,2.12,,,8.48734,"5 km SW of Volcano, Hawaii",earthquake,,69,0,-155.276,19.4105,0.79,Hawaii
2022-12-31,0.97,,,4.979536,"12km E of Borrego Springs, CA",earthquake,,14,0,-116.2506667,33.2375,4.59,CA
2022-12-31,0.58,,,8.48734,"5 km SW of Volcano, Hawaii",earthquake,,5,0,-155.274333333333,19.4115,0.65,Hawaii
2022-12-31,0.38,,,8.48734,"6 km SW of Volcano, Hawaii",earthquake,,2,0,-155.2735,19.4021666666667,1.25,Hawaii
2022-12-31,0.08,,,8.48734,"85 km NW of Karluk, Alaska",earthquake,,0,0,-155.324666666667,58.182,1.7,Alaska
2022-12-31,0.62,,,8.48734,"6 km SW of Volcano, Hawaii",earthquake,,6,0,-155.276166666667,19.3996666666667,1.24,Hawaii
2022-12-31,0.31,,,8.48734,"Island of Hawaii, Hawaii",earthquake,,1,0,-155.269666666667,19.3991666666667,1.05,Hawaii
2022-12-31,0.8,,,8.48734,"63 km ENE of Cantwell, Alaska",earthquake,,10,0,-147.7178,63.5266,18.2,Alaska
2022-12-31,2.0,,,8.48734,"62 km WSW of Atka, Alaska",earthquake,,62,0,-175.0821,52.0476,13.0,Alaska
2022-12-31,4.6,3.1,3.258,45.258399999999995,"51 km SSE of Sand Point, Alaska",earthquake,,326,0,-160.2868,54.8867,38.966,Alaska
2022-12-31,0.18,,,8.48734,"84 km NW of Karluk, Alaska",earthquake,,0,0,-155.276333333333,58.192,1.77,Alaska
2022-12-31,0.26,,,1.0234848,"7km W of Cobb, CA",earthquake,,1,0,-122.8053333,38.8318333,1.98,CA
2022-12-31,0.74,,,1.71248,"4km W of Cobb, CA",earthquake,,8,0,-122.7663345,38.8238335,3.65,CA
2022-12-31,0.47,,,8.48734,"7 km SW of Volcano, Hawaii",earthquake,,3,0,-155.289666666667,19.4023333333333,1.7,Hawaii
2022-12-31,1.2,,,8.48734,"46 km SSE of Denali National Park, Alaska",earthquake,,22,0,-151.2965,63.1727,8.7,Alaska
2022-12-31,1.2,,,8.48734,"47 km S of Tatitlek, Alaska",earthquake,,22,0,-146.8357,60.4426,20.5,Alaska
2022-12-31,2.2,1.0,,10.383856000000002,"10 km SW of Pleasant Plains, Arkansas",earthquake,,75,0,-91.7143333333333,35.4831666666667,8.42,Arkansas
2022-12-31,0.33,,,8.48734,"5 km SW of Volcano, Hawaii",earthquake,,2,0,-155.265333333333,19.4075,0.45,Hawaii
2022-12-31,0.71,,,8.40116,"16km N of Borrego Springs, CA",earthquake,,8,0,-116.3803333,33.4016667,4.91,CA
2022-12-31,2.66,2.2,,19.17088,"28km SSE of Lopez Point, CA",earthquake,,109,0,-121.4815,35.7735,3.18,CA
2022-12-31,0.54,,,4.63704,"31 km NE of Amboy, Washington",earthquake,,4,0,-122.13916666666667,46.099833333333336,3.87,Washington
2022-12-31,1.25,,,8.48734,"6 km SW of Volcano, Hawaii",earthquake,,24,0,-155.285333333333,19.4086666666667,0.98,Hawaii
2022-12-31,3.6,,,117.87200000000001,"131 km S of Unalaska, Alaska",earthquake,,199,0,-166.6192,52.6941,35.0,Alaska
2022-12-31,0.56,1.0,,8.947152,"17km N of Borrego Springs, CA",earthquake,,5,0,-116.385,33.406,4.49,CA
2022-12-31,1.2,,,8.48734,"66 km NNE of Petersville, Alaska",earthquake,,22,0,-150.2893,63.0508,91.6,Alaska
2022-12-31,2.9,,,6.672,"13 km NE of Adak, Alaska",earthquake,,129,0,-176.5072,51.962,123.136,Alaska
2022-12-31,1.7,,,8.48734,"46 km S of Cantwell, Alaska",earthquake,,44,0,-149.1087,62.9797,75.8,Alaska
2022-12-31,0.95,,,0.5596696,"1km ENE of The Geysers, CA",earthquake,,14,0,-122.7431641,38.783165,0.64,CA
2022-12-31,2.75,3.4,,7.489319999999999,"13km WSW of Ferndale, CA",earthquake,,118,0,-124.4023333,40.5213333,18.87,CA
2022-12-31,1.2,,,8.48734,"53 km NNW of Petersville, Alaska",earthquake,,22,0,-151.2871,62.9152,106.1,Alaska
2022-12-31,4.5,,,440.0184,Fiji region,earthquake,,312,0,-178.1344,-18.1498,524.588,Fiji region
2022-12-31,2.38,,,8.48734,"2 km E of P?hala, Hawaii",earthquake,,87,0,-155.456161499023,19.2054996490479,29.9400005340576,Hawaii
2022-12-31,4.5,,,608.4864000000001,south of the Fiji Islands,earthquake,,312,0,179.5146,-23.6424,577.986,south of the Fiji Islands
2022-12-31,4.7,,,261.4312,Tonga,earthquake,,340,0,-173.539,-16.3267,62.895,Tonga
2022-12-31,0.7,,,8.48734,"24 km WSW of Minto, Alaska",earthquake,,8,0,-149.8262,65.0604,12.2,Alaska
2022-12-31,0.97,,,8.87932,"8km NNE of Borrego Springs, CA",earthquake,,14,0,-116.3546667,33.3286667,11.91,CA
