time,mag,cdi,mmi,dmin,place,earthquakeType,sig,tsunami,longitude,latitude,depth,country,id_e
27/4/2023 0:00:00,4.4,2.4,,88.7376,"71 km SE of Ginoza, Japan",earthquake,298,0,128.5333,26.0704,13.067,japan,"2023-04-27 00:00:00_71 km SE of Ginoza, Japan_earthquake_4.4_128.5333_26.0704"
27/4/2023 0:00:00,4.2,2.4,,112.6456,"66 km ENE of Mutsu, Japan",earthquake,271,0,141.9177,41.572,67.808,japan,"2023-04-27 00:00:00_66 km ENE of Mutsu, Japan_earthquake_4.2_141.9177_41.572"
26/4/2023 0:00:00,4.4,2.4,,76.728,"82 km E of Taira, Japan",earthquake,298,0,128.9741,26.5494,18.358,japan,"2023-04-26 00:00:00_82 km E of Taira, Japan_earthquake_4.4_128.9741_26.5494"
26/4/2023 0:00:00,4.3,2.4,,441.5752,Kuril Islands,earthquake,284,0,148.1011,44.4781,75.01,kuril islands,2023-04-26 00:00:00_Kuril Islands_earthquake_4.3_148.1011_44.4781
26/4/2023 0:00:00,4.2,2.4,,54.7104,"25 km WSW of Urakawa, Japan",earthquake,271,0,142.5007,42.0682,71.167,japan,"2023-04-26 00:00:00_25 km WSW of Urakawa, Japan_earthquake_4.2_142.5007_42.0682"
25/4/2023 0:00:00,4,2.4,,343.8304,"73 km E of Minami-Sōma, Japan",earthquake,246,0,141.8026,37.6894,51.46,japan,"2023-04-25 00:00:00_73 km E of Minami-Sōma, Japan_earthquake_4.0_141.8026_37.6894"
25/4/2023 0:00:00,4.4,2.4,,101.6368,"near the east coast of Honshu, Japan",earthquake,298,0,141.8156,40.0764,57.995,japan,"2023-04-25 00:00:00_near the east coast of Honshu, Japan_earthquake_4.4_141.8156_40.0764"
25/4/2023 0:00:00,4.3,2.4,,212.392,"135 km E of Nishinoomote, Japan",earthquake,284,0,132.4054,30.5894,14.871,japan,"2023-04-25 00:00:00_135 km E of Nishinoomote, Japan_earthquake_4.3_132.4054_30.5894"
24/4/2023 0:00:00,4.9,2,,125.9896,None,earthquake,370,0,142.7653,28.1087,10,None,2023-04-24 00:00:00_None_earthquake_4.9_142.7653_28.1087
23/4/2023 0:00:00,4.4,2.4,,85.8464,"Bonin Islands, Japan region",earthquake,298,0,141.8636,26.3759,42.213,japan region,"2023-04-23 00:00:00_Bonin Islands, Japan region_earthquake_4.4_141.8636_26.3759"
22/4/2023 0:00:00,4.3,2.4,,215.6168,"135 km ESE of Nishinoomote, Japan",earthquake,284,0,132.3846,30.5012,10,japan,"2023-04-22 00:00:00_135 km ESE of Nishinoomote, Japan_earthquake_4.3_132.3846_30.5012"
22/4/2023 0:00:00,4.3,2.4,,212.392,"135 km E of Nishinoomote, Japan",earthquake,284,0,132.4042,30.5878,14.194,japan,"2023-04-22 00:00:00_135 km E of Nishinoomote, Japan_earthquake_4.3_132.4042_30.5878"
22/4/2023 0:00:00,4.8,2.4,,211.28,"southeast of Shikoku, Japan",earthquake,354,0,132.4116,30.6207,13.425,japan,"2023-04-22 00:00:00_southeast of Shikoku, Japan_earthquake_4.8_132.4116_30.6207"
22/4/2023 0:00:00,4.8,2.4,,209.612,None,earthquake,354,0,132.3989,30.6317,10,None,2023-04-22 00:00:00_None_earthquake_4.8_132.3989_30.6317
22/4/2023 0:00:00,4.4,2.4,,284.2272,"19 km E of Tomioka, Japan",earthquake,298,0,141.2384,37.3471,48.89,japan,"2023-04-22 00:00:00_19 km E of Tomioka, Japan_earthquake_4.4_141.2384_37.3471"
21/4/2023 0:00:00,4,2.4,,208.3888,"131 km E of Nishinoomote, Japan",earthquake,246,0,132.3651,30.602,10,japan,"2023-04-21 00:00:00_131 km E of Nishinoomote, Japan_earthquake_4.0_132.3651_30.602"
21/4/2023 0:00:00,4.6,2.4,,83.956,"Bonin Islands, Japan region",earthquake,326,0,141.4023,26.806,56.229,japan region,"2023-04-21 00:00:00_Bonin Islands, Japan region_earthquake_4.6_141.4023_26.806"
21/4/2023 0:00:00,4.5,2.4,,207.4992,"southeast of Shikoku, Japan",earthquake,312,0,132.3235,30.5552,10,japan,"2023-04-21 00:00:00_southeast of Shikoku, Japan_earthquake_4.5_132.3235_30.5552"
21/4/2023 0:00:00,4.6,2.4,,202.94,"129 km E of Nishinoomote, Japan",earthquake,326,0,132.3499,30.6799,10,japan,"2023-04-21 00:00:00_129 km E of Nishinoomote, Japan_earthquake_4.6_132.3499_30.6799"
21/4/2023 0:00:00,4.2,2.4,,116.3152,"50 km ENE of Kuji, Japan",earthquake,271,0,142.3185,40.3631,46.33,japan,"2023-04-21 00:00:00_50 km ENE of Kuji, Japan_earthquake_4.2_142.3185_40.3631"
21/4/2023 0:00:00,4.5,2.4,,72.7248,None,earthquake,312,0,123.4561,24.9834,112.681,None,2023-04-21 00:00:00_None_earthquake_4.5_123.4561_24.9834
21/4/2023 0:00:00,4.2,2.4,,32.5816,"Kyushu, Japan",earthquake,271,0,130.3113,31.242,167.003,japan,"2023-04-21 00:00:00_Kyushu, Japan_earthquake_4.2_130.3113_31.242"
21/4/2023 0:00:00,4.5,2.4,,202.384,"128 km E of Nishinoomote, Japan",earthquake,312,0,132.3406,30.6773,10,japan,"2023-04-21 00:00:00_128 km E of Nishinoomote, Japan_earthquake_4.5_132.3406_30.6773"
20/4/2023 0:00:00,4.7,2.4,,211.3912,"136 km E of Nishinoomote, Japan",earthquake,340,0,132.4145,30.6226,16.679,japan,"2023-04-20 00:00:00_136 km E of Nishinoomote, Japan_earthquake_4.7_132.4145_30.6226"
20/4/2023 0:00:00,4.1,2.4,,217.952,"141 km E of Nishinoomote, Japan",earthquake,259,0,132.4598,30.5707,12.904,japan,"2023-04-20 00:00:00_141 km E of Nishinoomote, Japan_earthquake_4.1_132.4598_30.5707"
20/4/2023 0:00:00,4.6,2.4,,210.168,"134 km E of Nishinoomote, Japan",earthquake,326,0,132.3939,30.6127,10,japan,"2023-04-20 00:00:00_134 km E of Nishinoomote, Japan_earthquake_4.6_132.3939_30.6127"
19/4/2023 0:00:00,4.6,2.4,,180.4776,"Izu Islands, Japan region",earthquake,326,0,140.762,31.7002,86.596,japan region,"2023-04-19 00:00:00_Izu Islands, Japan region_earthquake_4.6_140.762_31.7002"
18/4/2023 0:00:00,4.2,2.4,,247.3088,None,earthquake,271,0,141.459,31.3768,35,None,2023-04-18 00:00:00_None_earthquake_4.2_141.459_31.3768
16/4/2023 0:00:00,4.3,2.4,,296.348,"40 km ESE of Tomioka, Japan",earthquake,284,0,141.4325,37.1899,42.953,japan,"2023-04-16 00:00:00_40 km ESE of Tomioka, Japan_earthquake_4.3_141.4325_37.1899"
16/4/2023 0:00:00,4.6,2.4,,288.8976,"117 km N of Hirara, Japan",earthquake,326,0,125.4371,25.8585,10,japan,"2023-04-16 00:00:00_117 km N of Hirara, Japan_earthquake_4.6_125.4371_25.8585"
16/4/2023 0:00:00,4.8,2.4,,131.3272,"Bonin Islands, Japan region",earthquake,354,0,143.4449,27.4665,14.898,japan region,"2023-04-16 00:00:00_Bonin Islands, Japan region_earthquake_4.8_143.4449_27.4665"
15/4/2023 0:00:00,4,2.4,,471.5992,"59 km ENE of Kuril’sk, Russia",earthquake,246,0,148.5138,45.5264,141.668,russia,"2023-04-15 00:00:00_59 km ENE of Kuril’sk, Russia_earthquake_4.0_148.5138_45.5264"
15/4/2023 0:00:00,4.4,2.7,,205.6088,"45 km ESE of Ōtsuchi, Japan",earthquake,298,0,142.4061,39.2516,55.085,japan,"2023-04-15 00:00:00_45 km ESE of Ōtsuchi, Japan_earthquake_4.4_142.4061_39.2516"
13/4/2023 0:00:00,4.7,2.4,,637.732,"210 km E of Kuril’sk, Russia",earthquake,340,0,150.5565,45.1088,53.239,russia,"2023-04-13 00:00:00_210 km E of Kuril’sk, Russia_earthquake_4.7_150.5565_45.1088"
13/4/2023 0:00:00,4.4,2.4,,393.7592,"137 km E of Tomioka, Japan",earthquake,298,0,142.5675,37.4421,26.32,japan,"2023-04-13 00:00:00_137 km E of Tomioka, Japan_earthquake_4.4_142.5675_37.4421"
12/4/2023 0:00:00,4.3,2.4,,262.5432,"28 km NNE of Nemuro, Japan",earthquake,284,0,145.7574,43.5428,101.411,japan,"2023-04-12 00:00:00_28 km NNE of Nemuro, Japan_earthquake_4.3_145.7574_43.5428"
12/4/2023 0:00:00,4.3,2.4,,274.9976,None,earthquake,284,0,141.2152,37.0881,60.211,None,2023-04-12 00:00:00_None_earthquake_4.3_141.2152_37.0881
11/4/2023 0:00:00,4.6,2.4,,543.9904,"Bonin Islands, Japan region",earthquake,326,0,142.4821,28.7791,10,japan region,"2023-04-11 00:00:00_Bonin Islands, Japan region_earthquake_4.6_142.4821_28.7791"
11/4/2023 0:00:00,4.3,3.1,,213.3928,"7 km NW of Ōami, Japan",earthquake,288,0,140.2589,35.5656,60.834,japan,"2023-04-11 00:00:00_7 km NW of Ōami, Japan_earthquake_4.3_140.2589_35.5656"
11/4/2023 0:00:00,4.6,2.4,,81.176,"20 km S of Honchō, Japan",earthquake,326,0,143.6978,42.6258,101.142,japan,"2023-04-11 00:00:00_20 km S of Honchō, Japan_earthquake_4.6_143.6978_42.6258"
11/4/2023 0:00:00,3.9,2.4,,109.7544,"near the west coast of Honshu, Japan",earthquake,234,0,137.1531,37.0589,265.239,japan,"2023-04-11 00:00:00_near the west coast of Honshu, Japan_earthquake_3.9_137.1531_37.0589"
10/4/2023 0:00:00,4.4,2.4,,296.2368,"80 km NE of Hasaki, Japan",earthquake,298,0,141.4874,36.2269,28.975,japan,"2023-04-10 00:00:00_80 km NE of Hasaki, Japan_earthquake_4.4_141.4874_36.2269"
9/4/2023 0:00:00,4,2.4,,286.2288,"72 km E of Ōarai, Japan",earthquake,246,0,141.3865,36.3005,36.319,japan,"2023-04-09 00:00:00_72 km E of Ōarai, Japan_earthquake_4.0_141.3865_36.3005"
8/4/2023 0:00:00,4.2,2.4,,30.024,"15 km NNE of Honchō, Japan",earthquake,271,0,142.9919,42.2553,69.216,japan,"2023-04-08 00:00:00_15 km NNE of Honchō, Japan_earthquake_4.2_142.9919_42.2553"
8/4/2023 0:00:00,4,2.4,,131.3272,"3 km SSE of Kōnosu, Japan",earthquake,246,0,139.5358,36.0445,61.277,japan,"2023-04-08 00:00:00_3 km SSE of Kōnosu, Japan_earthquake_4.0_139.5358_36.0445"
8/4/2023 0:00:00,4.3,2.4,,76.3944,"Bonin Islands, Japan region",earthquake,284,0,141.4383,26.9269,56.517,japan region,"2023-04-08 00:00:00_Bonin Islands, Japan region_earthquake_4.3_141.4383_26.9269"
8/4/2023 0:00:00,4,2.4,,357.8416,"Izu Islands, Japan region",earthquake,246,0,139.1684,29.9345,379.057,japan region,"2023-04-08 00:00:00_Izu Islands, Japan region_earthquake_4.0_139.1684_29.9345"
8/4/2023 0:00:00,4.3,2.4,,1242.9936,None,earthquake,284,0,142.0466,25.8218,35,None,2023-04-08 00:00:00_None_earthquake_4.3_142.0466_25.8218
7/4/2023 0:00:00,4.6,2.4,,259.096,"114 km NE of Hirara, Japan",earthquake,326,0,126.1397,25.5056,57.216,japan,"2023-04-07 00:00:00_114 km NE of Hirara, Japan_earthquake_4.6_126.1397_25.5056"
7/4/2023 0:00:00,4.1,2.4,,294.124,"62 km ESE of Iwaki, Japan",earthquake,259,0,141.4873,36.7558,75.385,japan,"2023-04-07 00:00:00_62 km ESE of Iwaki, Japan_earthquake_4.1_141.4873_36.7558"
6/4/2023 0:00:00,4.9,2.4,,461.2576,"93 km S of Kuril’sk, Russia",earthquake,369,0,147.8092,44.391,93.126,russia,"2023-04-06 00:00:00_93 km S of Kuril’sk, Russia_earthquake_4.9_147.8092_44.391"
6/4/2023 0:00:00,4.7,2.4,,690.8856,"Bonin Islands, Japan region",earthquake,340,0,141.3241,27.0214,58.762,japan region,"2023-04-06 00:00:00_Bonin Islands, Japan region_earthquake_4.7_141.3241_27.0214"
5/4/2023 0:00:00,4.2,2.4,,651.632,Kuril Islands,earthquake,271,0,150.697,45.0234,46.354,kuril islands,2023-04-05 00:00:00_Kuril Islands_earthquake_4.2_150.697_45.0234
4/4/2023 0:00:00,4.2,2.4,,30.58,"6 km NE of Toyota, Japan",earthquake,271,0,137.2091,35.1178,42.089,japan,"2023-04-04 00:00:00_6 km NE of Toyota, Japan_earthquake_4.2_137.2091_35.1178"
4/4/2023 0:00:00,4,2.4,,292.6784,"31 km SSE of Onagawa Chō, Japan",earthquake,246,0,141.5798,38.1846,54.654,japan,"2023-04-04 00:00:00_31 km SSE of Onagawa Chō, Japan_earthquake_4.0_141.5798_38.1846"
4/4/2023 0:00:00,4.6,2.4,,171.1368,"Hokkaido, Japan region",earthquake,326,0,144.9347,42.8125,73.955,japan region,"2023-04-04 00:00:00_Hokkaido, Japan region_earthquake_4.6_144.9347_42.8125"
4/4/2023 0:00:00,5,2.4,,72.9472,"Bonin Islands, Japan region",earthquake,385,0,141.4555,27.0045,54.458,japan region,"2023-04-04 00:00:00_Bonin Islands, Japan region_earthquake_5.0_141.4555_27.0045"
4/4/2023 0:00:00,4.3,2.4,,603.9272,"193 km E of Kuril’sk, Russia",earthquake,284,0,150.3116,45.5263,35.719,russia,"2023-04-04 00:00:00_193 km E of Kuril’sk, Russia_earthquake_4.3_150.3116_45.5263"
4/4/2023 0:00:00,4,2.4,,220.3984,"15 km NNW of Kashima-shi, Japan",earthquake,246,0,140.6022,36.1027,82.838,japan,"2023-04-04 00:00:00_15 km NNW of Kashima-shi, Japan_earthquake_4.0_140.6022_36.1027"
4/4/2023 0:00:00,4.3,2.4,,118.5392,"17 km SSE of Nishinoomote, Japan",earthquake,284,0,131.1001,30.5969,43.858,japan,"2023-04-04 00:00:00_17 km SSE of Nishinoomote, Japan_earthquake_4.3_131.1001_30.5969"
3/4/2023 0:00:00,4.5,2.4,,690.3296,"Bonin Islands, Japan region",earthquake,312,0,141.3343,27.0279,86.639,japan region,"2023-04-03 00:00:00_Bonin Islands, Japan region_earthquake_4.5_141.3343_27.0279"
2/4/2023 0:00:00,4.4,0,,294.2352,"near the east coast of Honshu, Japan",earthquake,298,0,141.4699,36.2554,39.261,japan,"2023-04-02 00:00:00_near the east coast of Honshu, Japan_earthquake_4.4_141.4699_36.2554"
2/4/2023 0:00:00,4,2.4,,36.4736,"Izu Islands, Japan region",earthquake,246,0,139.5237,33.3356,172.107,japan region,"2023-04-02 00:00:00_Izu Islands, Japan region_earthquake_4.0_139.5237_33.3356"
2/4/2023 0:00:00,4.2,2.4,,211.28,"1 km S of Funaishikawa, Japan",earthquake,271,0,140.5643,36.45,64.665,japan,"2023-04-02 00:00:00_1 km S of Funaishikawa, Japan_earthquake_4.2_140.5643_36.45"
1/4/2023 0:00:00,4.2,2.4,,537.7632,"157 km SE of Kuril’sk, Russia",earthquake,271,0,149.3145,44.246,10,russia,"2023-04-01 00:00:00_157 km SE of Kuril’sk, Russia_earthquake_4.2_149.3145_44.246"
1/4/2023 0:00:00,4.6,2.4,,199.7152,"near the west coast of Honshu, Japan",earthquake,326,0,138.7642,38.2883,15.222,japan,"2023-04-01 00:00:00_near the west coast of Honshu, Japan_earthquake_4.6_138.7642_38.2883"
30/3/2023 0:00:00,4.2,3.1,3.25,226.7368,"101 km ESE of Kushimoto, Japan",earthquake,271,0,136.7305,33.0314,409.989,japan,"2023-03-30 00:00:00_101 km ESE of Kushimoto, Japan_earthquake_4.2_136.7305_33.0314"
30/3/2023 0:00:00,4.1,3.1,3.25,341.94,"Izu Islands, Japan region",earthquake,259,0,142.4286,30.9813,10,japan region,"2023-03-30 00:00:00_Izu Islands, Japan region_earthquake_4.1_142.4286_30.9813"
29/3/2023 0:00:00,4.2,3.1,3.25,151.4544,None,earthquake,271,0,144.9584,42.2589,40.118,None,2023-03-29 00:00:00_None_earthquake_4.2_144.9584_42.2589
29/3/2023 0:00:00,4.1,3.1,3.25,52.82,"18 km SW of Takayama, Japan",earthquake,259,0,137.0943,36.0301,254.661,japan,"2023-03-29 00:00:00_18 km SW of Takayama, Japan_earthquake_4.1_137.0943_36.0301"
29/3/2023 0:00:00,4.8,3.1,3.25,287.3408,"Bonin Islands, Japan region",earthquake,354,0,139.4485,27.9796,500.093,japan region,"2023-03-29 00:00:00_Bonin Islands, Japan region_earthquake_4.8_139.4485_27.9796"
29/3/2023 0:00:00,4.9,3.1,3.25,278.4448,"243 km W of Kurio, Japan",earthquake,369,0,127.8929,30.3104,10,japan,"2023-03-29 00:00:00_243 km W of Kurio, Japan_earthquake_4.9_127.8929_30.3104"
29/3/2023 0:00:00,4.9,3.1,3.25,150.3424,"Bonin Islands, Japan region",earthquake,369,0,141.479,28.2988,58.562,japan region,"2023-03-29 00:00:00_Bonin Islands, Japan region_earthquake_4.9_141.479_28.2988"
28/3/2023 0:00:00,4.2,3.1,3.25,135.3304,"near the west coast of Honshu, Japan",earthquake,271,0,137.2608,37.5022,2.976,japan,"2023-03-28 00:00:00_near the west coast of Honshu, Japan_earthquake_4.2_137.2608_37.5022"
28/3/2023 0:00:00,4.3,3.1,3.25,324.704,"170 km ESE of Hasaki, Japan",earthquake,284,0,142.4931,35.0129,10,japan,"2023-03-28 00:00:00_170 km ESE of Hasaki, Japan_earthquake_4.3_142.4931_35.0129"
28/3/2023 0:00:00,6,3.8,3.771,100.9696,"Hokkaido, Japan region",earthquake,560,0,142.8148,41.1434,37,japan region,"2023-03-28 00:00:00_Hokkaido, Japan region_earthquake_6.0_142.8148_41.1434"
28/3/2023 0:00:00,3.9,3.1,3.25,122.7648,"3 km WNW of Sano, Japan",earthquake,234,0,139.5527,36.3306,133.562,japan,"2023-03-28 00:00:00_3 km WNW of Sano, Japan_earthquake_3.9_139.5527_36.3306"
26/3/2023 0:00:00,4.2,3.1,3.25,279.668,None,earthquake,271,0,141.7243,38.3236,60.397,None,2023-03-26 00:00:00_None_earthquake_4.2_141.7243_38.3236
26/3/2023 0:00:00,4.9,3.1,3.25,277.6664,"23 km ESE of Onagawa Chō, Japan",earthquake,371,0,141.6768,38.3345,60.162,japan,"2023-03-26 00:00:00_23 km ESE of Onagawa Chō, Japan_earthquake_4.9_141.6768_38.3345"
25/3/2023 0:00:00,4.1,3.1,3.25,342.2736,"Izu Islands, Japan region",earthquake,259,0,140.2352,30.0494,116.748,japan region,"2023-03-25 00:00:00_Izu Islands, Japan region_earthquake_4.1_140.2352_30.0494"
24/3/2023 0:00:00,4.2,3.1,3.25,320.3672,"Izu Islands, Japan region",earthquake,271,0,141.9049,29.9765,10,japan region,"2023-03-24 00:00:00_Izu Islands, Japan region_earthquake_4.2_141.9049_29.9765"
24/3/2023 0:00:00,5,3.1,3.25,317.5872,None,earthquake,385,0,141.8183,29.9441,10,None,2023-03-24 00:00:00_None_earthquake_5.0_141.8183_29.9441
24/3/2023 0:00:00,4.6,3.1,3.25,320.1448,None,earthquake,326,0,141.8987,29.9747,10,None,2023-03-24 00:00:00_None_earthquake_4.6_141.8987_29.9747
24/3/2023 0:00:00,4.2,3.1,3.25,316.2528,"Izu Islands, Japan region",earthquake,271,0,141.7901,29.9288,10,japan region,"2023-03-24 00:00:00_Izu Islands, Japan region_earthquake_4.2_141.7901_29.9288"
24/3/2023 0:00:00,5.3,3.1,2.752,323.8144,"Izu Islands, Japan region",earthquake,432,0,141.8525,30.0034,28.558,japan region,"2023-03-24 00:00:00_Izu Islands, Japan region_earthquake_5.3_141.8525_30.0034"
24/3/2023 0:00:00,4.7,3.1,3.25,321.7016,"Izu Islands, Japan region",earthquake,340,0,141.8327,29.9832,10,japan region,"2023-03-24 00:00:00_Izu Islands, Japan region_earthquake_4.7_141.8327_29.9832"
24/3/2023 0:00:00,4.4,3.1,3.25,324.9264,"Izu Islands, Japan region",earthquake,298,0,141.9097,30.0185,10,japan region,"2023-03-24 00:00:00_Izu Islands, Japan region_earthquake_4.4_141.9097_30.0185"
24/3/2023 0:00:00,4.7,4.3,3.25,191.9312,"7 km NNE of Tomobe, Japan",earthquake,352,0,140.3434,36.4058,83.707,japan,"2023-03-24 00:00:00_7 km NNE of Tomobe, Japan_earthquake_4.7_140.3434_36.4058"
23/3/2023 0:00:00,4.6,3.1,3.25,324.3704,"Izu Islands, Japan region",earthquake,326,0,141.8769,30.0109,10,japan region,"2023-03-23 00:00:00_Izu Islands, Japan region_earthquake_4.6_141.8769_30.0109"
22/3/2023 0:00:00,4.3,3.1,3.25,169.2464,"98 km ENE of Noda, Japan",earthquake,284,0,142.9516,40.2909,42.804,japan,"2023-03-22 00:00:00_98 km ENE of Noda, Japan_earthquake_4.3_142.9516_40.2909"
22/3/2023 0:00:00,4.2,3.1,3.25,157.5704,"142 km SE of Shima, Japan",earthquake,271,0,137.7463,33.3043,344.304,japan,"2023-03-22 00:00:00_142 km SE of Shima, Japan_earthquake_4.2_137.7463_33.3043"
22/3/2023 0:00:00,5.6,3.4,3.25,185.4816,None,earthquake,485,0,143.1497,40.2815,22,None,2023-03-22 00:00:00_None_earthquake_5.6_143.1497_40.2815
22/3/2023 0:00:00,4.4,3.1,3.25,166.244,"near the east coast of Honshu, Japan",earthquake,298,0,142.9504,40.3731,38.265,japan,"2023-03-22 00:00:00_near the east coast of Honshu, Japan_earthquake_4.4_142.9504_40.3731"
22/3/2023 0:00:00,4.6,3.1,3.25,243.528,"102 km S of Yudomari, Japan",earthquake,326,0,130.4585,29.3124,35,japan,"2023-03-22 00:00:00_102 km S of Yudomari, Japan_earthquake_4.6_130.4585_29.3124"
20/3/2023 0:00:00,4.5,3.1,3.25,37.808,"18 km NNE of Urakawa, Japan",earthquake,312,0,142.9042,42.2981,84.777,japan,"2023-03-20 00:00:00_18 km NNE of Urakawa, Japan_earthquake_4.5_142.9042_42.2981"
20/3/2023 0:00:00,4.6,3.1,3.25,371.0744,"138 km ENE of Hasaki, Japan",earthquake,326,0,142.3012,36.0825,10,japan,"2023-03-20 00:00:00_138 km ENE of Hasaki, Japan_earthquake_4.6_142.3012_36.0825"
20/3/2023 0:00:00,4.2,3.1,3.25,314.8072,"Izu Islands, Japan region",earthquake,271,0,141.7547,29.9119,14.435,japan region,"2023-03-20 00:00:00_Izu Islands, Japan region_earthquake_4.2_141.7547_29.9119"
20/3/2023 0:00:00,4.9,3.1,3.25,319.3664,"Izu Islands, Japan region",earthquake,369,0,142.1293,29.978,10,japan region,"2023-03-20 00:00:00_Izu Islands, Japan region_earthquake_4.9_142.1293_29.978"
20/3/2023 0:00:00,4.6,2,3.25,265.8792,"28 km SSE of Hasaki, Japan",earthquake,326,0,140.9403,35.455,31.285,japan,"2023-03-20 00:00:00_28 km SSE of Hasaki, Japan_earthquake_4.6_140.9403_35.455"
18/3/2023 0:00:00,4.8,3.1,3.25,323.8144,"Izu Islands, Japan region",earthquake,354,0,142.0008,30.0141,10,japan region,"2023-03-18 00:00:00_Izu Islands, Japan region_earthquake_4.8_142.0008_30.0141"
18/3/2023 0:00:00,4.4,3.1,3.25,314.9184,"Izu Islands, Japan region",earthquake,298,0,141.7383,29.9106,10.113,japan region,"2023-03-18 00:00:00_Izu Islands, Japan region_earthquake_4.4_141.7383_29.9106"
18/3/2023 0:00:00,4.4,3.1,3.25,315.5856,None,earthquake,298,0,141.7748,29.9208,10,None,2023-03-18 00:00:00_None_earthquake_4.4_141.7748_29.9208
17/3/2023 0:00:00,4.4,3.1,3.25,285.6728,"Bonin Islands, Japan region",earthquake,298,0,139.7267,28.4643,391.554,japan region,"2023-03-17 00:00:00_Bonin Islands, Japan region_earthquake_4.4_139.7267_28.4643"
16/3/2023 0:00:00,4.3,3.1,3.25,73.0584,"Bonin Islands, Japan region",earthquake,284,0,142.8417,27.3946,11.878,japan region,"2023-03-16 00:00:00_Bonin Islands, Japan region_earthquake_4.3_142.8417_27.3946"
14/3/2023 0:00:00,4.3,4.1,3.25,150.2312,"3 km ENE of Sugito, Japan",earthquake,293,0,139.7601,36.0485,67.95,japan,"2023-03-14 00:00:00_3 km ENE of Sugito, Japan_earthquake_4.3_139.7601_36.0485"
14/3/2023 0:00:00,4.3,3.1,3.25,327.1504,"71 km SE of Onagawa Chō, Japan",earthquake,284,0,141.9044,37.9164,50,japan,"2023-03-14 00:00:00_71 km SE of Onagawa Chō, Japan_earthquake_4.3_141.9044_37.9164"
14/3/2023 0:00:00,4.2,1,3.25,205.0528,"7 km NNW of Chōnan, Japan",earthquake,271,0,140.2166,35.4658,64.834,japan,"2023-03-14 00:00:00_7 km NNW of Chōnan, Japan_earthquake_4.2_140.2166_35.4658"
14/3/2023 0:00:00,4.4,3.1,3.25,60.3816,"Bonin Islands, Japan region",earthquake,298,0,142.0775,26.5592,35,japan region,"2023-03-14 00:00:00_Bonin Islands, Japan region_earthquake_4.4_142.0775_26.5592"
13/3/2023 0:00:00,4.5,3.1,3.25,571.3456,Kuril Islands,earthquake,312,0,149.3228,44.6462,35,kuril islands,2023-03-13 00:00:00_Kuril Islands_earthquake_4.5_149.3228_44.6462
13/3/2023 0:00:00,4.3,3.1,3.25,120.8744,"eastern Honshu, Japan",earthquake,284,0,141.7168,39.8224,68.142,japan,"2023-03-13 00:00:00_eastern Honshu, Japan_earthquake_4.3_141.7168_39.8224"
13/3/2023 0:00:00,4.6,3.1,3.25,575.7936,"138 km ESE of Kuril’sk, Russia",earthquake,326,0,149.3487,44.5443,35,russia,"2023-03-13 00:00:00_138 km ESE of Kuril’sk, Russia_earthquake_4.6_149.3487_44.5443"
12/3/2023 0:00:00,4.3,3.1,3.25,238.6352,None,earthquake,284,0,130.8592,29.3854,34.279,None,2023-03-12 00:00:00_None_earthquake_4.3_130.8592_29.3854
12/3/2023 0:00:00,4.1,3.1,3.25,213.0592,"11 km ESE of Nakashibetsu, Japan",earthquake,259,0,145.103,43.5116,134.304,japan,"2023-03-12 00:00:00_11 km ESE of Nakashibetsu, Japan_earthquake_4.1_145.103_43.5116"
12/3/2023 0:00:00,4.2,3.1,3.25,175.2512,"near the east coast of Honshu, Japan",earthquake,271,0,142.3764,39.5736,88.63,japan,"2023-03-12 00:00:00_near the east coast of Honshu, Japan_earthquake_4.2_142.3764_39.5736"
12/3/2023 0:00:00,4.7,3.1,3.25,229.072,"88 km SSE of Koshima, Japan",earthquake,340,0,130.7241,29.4559,35,japan,"2023-03-12 00:00:00_88 km SSE of Koshima, Japan_earthquake_4.7_130.7241_29.4559"
12/3/2023 0:00:00,4.4,3.1,3.25,206.832,"Bonin Islands, Japan region",earthquake,298,0,142.4009,28.9524,22.378,japan region,"2023-03-12 00:00:00_Bonin Islands, Japan region_earthquake_4.4_142.4009_28.9524"
11/3/2023 0:00:00,4.8,3.1,3.25,268.4368,"Izu Islands, Japan region",earthquake,354,0,141.7547,31.3438,10,japan region,"2023-03-11 00:00:00_Izu Islands, Japan region_earthquake_4.8_141.7547_31.3438"
11/3/2023 0:00:00,4.9,2,3.25,134.1072,"86 km WNW of Yomitan, Japan",earthquake,370,0,126.936,26.676,98.535,japan,"2023-03-11 00:00:00_86 km WNW of Yomitan, Japan_earthquake_4.9_126.936_26.676"
11/3/2023 0:00:00,4,3.1,3.25,260.9864,"7 km SW of Shiroishi, Japan",earthquake,246,0,140.5604,37.9532,117.062,japan,"2023-03-11 00:00:00_7 km SW of Shiroishi, Japan_earthquake_4.0_140.5604_37.9532"
11/3/2023 0:00:00,4.2,3.1,3.25,267.992,"Izu Islands, Japan region",earthquake,271,0,141.749,31.3442,10,japan region,"2023-03-11 00:00:00_Izu Islands, Japan region_earthquake_4.2_141.749_31.3442"
10/3/2023 0:00:00,4.8,2.7,3.25,25.4648,"6 km NNE of Honch?, Japan",earthquake,355,0,142.9465,42.182,58.269,japan,"2023-03-10 00:00:00_6 km NNE of Honch?, Japan_earthquake_4.8_142.9465_42.182"
